ts,mode,url,t_s,bytes_B,path
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_022.jpg,0.317,2196967,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_023.jpg,0.3,2235324,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_024.jpg,0.229,1838077,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_025.jpg,0.262,1617751,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_026.jpg,0.184,1304148,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_027.jpg,0.224,1743003,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_028.jpg,0.236,1781706,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_029.jpg,0.249,2013491,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_030.jpg,0.254,1686912,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_031.jpg,0.078,497240,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_032.jpg,0.262,1506367,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_033.jpg,0.065,411832,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_034.jpg,0.133,1050216,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_035.jpg,0.042,240011,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_036.jpg,0.094,666949,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_037.jpg,0.121,848725,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_038.jpg,0.142,937949,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_039.jpg,0.159,1194429,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_040.jpg,0.258,1908438,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_041.jpg,0.22,1679497,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_042.jpg,0.221,1702185,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_043.jpg,0.18,1370426,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_044.jpg,0.142,1059165,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_045.jpg,0.199,1458374,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_046.jpg,0.098,436390,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_047.jpg,0.257,1914000,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_048.jpg,0.252,1779640,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_049.jpg,0.239,1640476,wifi
1757254561762,AUTO_SWITCH,http://139.224.130.188/images/img_050.jpg,0.264,2072254,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_001.jpg,0.444,3386063,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_002.jpg,0.037,126035,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_003.jpg,0.068,483004,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_004.jpg,0.083,463239,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_005.jpg,0.074,483004,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_006.jpg,0.15,1120546,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_007.jpg,0.069,462391,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_008.jpg,0.065,424404,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_009.jpg,0.065,368716,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_010.jpg,0.404,2758274,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_011.jpg,0.325,2579938,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_012.jpg,0.201,1671708,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_013.jpg,-1,0,
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_014.jpg,0.287,800679,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_015.jpg,0.176,814703,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_016.jpg,0.359,2066266,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_017.jpg,0.17,1163596,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_018.jpg,0.269,1637881,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_019.jpg,0.275,1805036,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_020.jpg,0.278,1794707,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_021.jpg,0.332,2164282,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_022.jpg,0.289,2196967,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_023.jpg,0.296,2235324,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_024.jpg,0.292,1838077,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_025.jpg,0.214,1617751,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_026.jpg,0.184,1304148,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_027.jpg,0.233,1743003,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_028.jpg,0.233,1781706,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_029.jpg,0.308,2013491,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_030.jpg,0.225,1686912,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_031.jpg,0.072,497240,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_032.jpg,0.206,1506367,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_033.jpg,0.072,411832,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_034.jpg,0.15,1050216,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_035.jpg,0.051,240011,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_036.jpg,0.106,666949,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_037.jpg,0.132,848725,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_038.jpg,0.139,937949,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_039.jpg,0.158,1194429,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_040.jpg,0.253,1908438,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_041.jpg,-1,0,
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_042.jpg,0.776,1702185,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_043.jpg,0.594,1370426,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_044.jpg,0.262,1059165,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_045.jpg,0.34,1458374,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_046.jpg,0.121,436390,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_047.jpg,0.501,1914000,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_048.jpg,0.381,1779640,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_049.jpg,0.348,1640476,wifi
1757255139756,AUTO_SWITCH,http://139.224.130.188/images/img_050.jpg,0.411,2072254,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_001.jpg,0.637,3386063,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_002.jpg,0.039,126035,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_003.jpg,0.099,483004,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_004.jpg,0.102,463239,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_005.jpg,0.097,483004,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_006.jpg,0.217,1120546,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_007.jpg,0.103,462391,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_008.jpg,0.085,424404,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_009.jpg,0.072,368716,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_010.jpg,0.491,2758274,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_011.jpg,0.462,2579938,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_012.jpg,0.276,1671708,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_013.jpg,0.164,898869,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_014.jpg,0.15,800679,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_015.jpg,0.139,814703,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_016.jpg,0.374,2066266,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_017.jpg,0.207,1163596,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_018.jpg,0.287,1637881,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_019.jpg,0.3,1805036,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_020.jpg,0.302,1794707,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_021.jpg,0.363,2164282,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_022.jpg,0.339,2196967,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_023.jpg,0.381,2235324,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_024.jpg,0.325,1838077,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_025.jpg,0.272,1617751,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_026.jpg,0.2,1304148,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_027.jpg,0.27,1743003,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_028.jpg,0.269,1781706,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_029.jpg,0.297,2013491,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_030.jpg,0.27,1686912,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_031.jpg,0.087,497240,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_032.jpg,0.222,1506367,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_033.jpg,0.082,411832,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_034.jpg,0.163,1050216,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_035.jpg,0.052,240011,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_036.jpg,0.119,666949,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_037.jpg,0.155,848725,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_038.jpg,0.18,937949,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_039.jpg,0.192,1194429,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_040.jpg,0.301,1908438,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_041.jpg,0.27,1679497,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_042.jpg,0.268,1702185,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_043.jpg,0.248,1370426,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_044.jpg,0.209,1059165,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_045.jpg,0.249,1458374,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_046.jpg,0.088,436390,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_047.jpg,0.313,1914000,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_048.jpg,0.281,1779640,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_049.jpg,0.259,1640476,wifi
1757255151505,AUTO_SWITCH,http://139.224.130.188/images/img_050.jpg,0.31,2072254,wifi
